Universitas,NPMI,Topik_ID,Topik_Kata
telyufess,0.4545,15,"sepatu, jemput, menyarankan, tas, anter, express, wangi, sensitif, wajah, sekitaran"
telyufess,0.4545,16,"terimakasih, jual, dimana, beresin, dasi, jus, makasihh, pindahan, sertifikasi, jurusan"
telyufess,0.4545,17,"sight, kill, on, blanked, kamar, old, republic, knights, beli, ganti"
telyufess,0.4545,18,"tugas, tubes, sekelas, giliran, sehat, hima, bisnis, kerkom, kelompok, ngulang"
telyufess,0.4545,19,"menonton, laugh, tawa, film, integrated, act, caught, tujuan, ada, apapun"
telyufess,0.4545,20,"kakak, akses, kartu, kadang, sate, dibawa, keperluan, berkas, kalkulus, kesana"
telyufess,0.4545,21,"asrama, alamat, berubah, lengkap, listrik, checkin, kebagian, putri, paket, bawa"
telyufess,0.4545,22,"deliv, infokan, makan, makanan, nomor, porsi, lauk, infoin, information, nasi"
telyufess,0.4545,23,"gate, rame, unduh, beam, bubur, sebelah, passwordnya, ketan, jahimnya, ditinggal"
telyufess,0.4545,24,"spill, aslab, kakak, spya, keterima, of, parkir, tukang, mencoba, dsb"
telyufess,0.4545,25,"deliv, offence, no, ayam, enak, bubur, nomor, seblak, buah, respect"
telyufess,0.4545,26,"wireless, fidelity, connect, pasang, wifinya, pemakaian, kost, baterai, password, tap"
telyufess,0.4545,27,"bandung, banjir, santai, keliling, aiesec, bareng, cari, ustad, motoran, langit"
telyufess,0.4545,28,"forum, administrator, network, etc, on, hemat, site, networking, social, ngampus"
telyufess,0.4545,29,"skin, under, the, race, cosmetic, enhancements, inspired, masak, listrik, mengajukan"
telyufess,0.4545,30,"bpp, bayar, pembayaran, cuti, internal, bank, mbkm, that, know, mencoba"
telyufess,0.4545,31,"pengalaman, penghuni, penggelapan, pengambilan, undur, alat, jorok, doain, kosan, pengumuman"
telyufess,0.4545,32,"bojongsoang, hujan, bojongsantos, kehidupan, lontong, merasakan, singkat, ayam, mentai, whole"
telyufess,0.4545,33,"wide, web, world, boverd, gangguan, engine, dosen, masuk, an, search"
telyufess,0.4545,34,"psikolog, mental, cerita, berat, disorder, ngedate, attention, deficit, self, cewek"
telyufess,0.4545,35,"design, marketing, brand, produk, jahimnya, shopee, who, ijo, divisi, lomba"
telyufess,0.4545,36,"rambut, potong, hair, bagus, dkt, nailart, panjangnya, bojong, studio, tempatnya"
telyufess,0.4545,37,"gym, cewek, khusus, mencoba, sinii, konsisten, dket, center, ciganitri, price"
telyufess,0.4545,38,"hotel, travel, booking, rekomendasi, keluarga, ketinggalan, barang, saran, tiket, wisuda"
telyufess,0.4545,39,"bulletin, pirate, board, lampu, satpam, mati, warung, nyala, 9jt, hubungin"
telyufess,0.4545,40,"tidak, ada, apa, kost, pindahan, tahu, pantau, keseringan, trial, eyelash"
telyufess,0.4545,41,"lulus, around, playing, pkkmb, sekelas, susah, proposal, kelompok, takut, bareng"
telyufess,0.4545,42,"registrasi, tahap, jadwal, muncul, matkulnya, prs, like, my, dosen, status"
telyufess,0.4545,43,"korean, musik, gtlt, looking, mind, dsb, am, loudly, mei, favorit"
telyufess,0.4545,44,"hemat, grabbike, material, promotional, grab, cash, kode, grabkampus, turun, 15rb"
telyufess,0.4545,45,"chat, hati, friend, trust, touch, friendship, good, hiya, in, camaba"
telyufess,0.4545,46,"harry, potter, guis, satpam, bekas, berubah, iphone, adbis, akun, ganti"
telyufess,0.4545,47,"segini, minute, just, buka, missed, period, game, tutup, jual, gojek"
telyufess,0.4545,48,"digital, bisnis, d3, 20k, birokrasi, gabisaa, edisi, centang, gerbang, pengganti"
telyufess,0.4545,49,"best, slot, tokped, capstone, worthit, lunas, birthday, someone, krs, hearts"
telyufess,0.4545,50,"iphone, special, edition, pakai, sehari, laptop, sewa, sale, utama, kantong"
telyufess,0.4545,51,"publish, jurnal, cumlaude, sinta, leave, poster, absence, any, gagal, pkm"
telyufess,0.4545,52,"korean, smtr, laporan, pekerjaan, ngumpulin, mengecek, kuat, telat, enggak, dirawat"
telyufess,0.4545,53,"input, sertif, kumpul, bisa, sertifikat, kepanitiaan, pilih, enggak, manual, pelatihan"
telyufess,0.4545,54,"association, professional, golfers, main, kehilangan, area, harga, apa, kosan, range"
telyufess,0.4545,55,"cowok, sehat, susah, cewek, cpns, besti, hamilin, headshot, roblox, pulang"
telyufess,0.4545,56,"oknum, gaiss, gaksi, habis, bantuin, kemana, buru, tidak, ada, uang"
telyufess,0.4545,57,"pesan, sesuai, cari, gabung, jodoh, gopud, be, minus, porsi, sorry"
