username,topic_id,top_words,npmi
ug_fess,31,"pounds, square, inch, per, faal, belas, cwk, dua, anak, formal",0.3378
ug_fess,32,"pengulangan, magang, bagaimana, moment, konsultasi, at, tentang, cari, pengalaman, pengambilan",0.3378
ug_fess,33,"various, artists, offence, no, blanko, invalid, bayar, nomor, valid, april",0.3378
ug_fess,34,"administrator, network, forum, on, etc, base, jika, post, twitter, ugly",0.3378
ug_fess,35,"tiket, psikologi, psychology, ikut, jual, balas, masih, mencari, acara, empat",0.3378
ug_fess,36,"review, diajar, meminta, dosendosen, dosen, pernah, mengajar, dibawah, boleh, beliaubeliau",0.3378
ug_fess,37,"announcement, publice, service, kirim, chat, narasumber, dijawab, pecah, wide, world",0.3378
ug_fess,38,"berteman, hey, akun, akhir, berapapun, ajee, kokk, ramaikan, siapa, hello",0.3378
ug_fess,39,"email, mengabdi, masuk, jurnal, gunadarma, siswa, malam, akun, kampus, disorder",0.3378
ug_fess,40,"spill, wawancara, aslab, pertanyaan, tips, beasiswa, sudarsono, sims, pelis, dalem",0.3378
ug_fess,41,"protocol, internet, toilet, bilang, gedung, keluar, cowok, lantai, lihat, nilainya",0.3378
telyufess,0,"deliv, buka, offence, punya, boleh, jastip, lagi, no, ikut, tahu",0.3515
telyufess,1,"telkom, telkomedika, telu, message, telat, telegrahic, transfer, medika, sekitar, gigi",0.3515
telyufess,2,"semester, matkul, magang, ambil, sks, libur, berapa, kakak, akhir, curriculum",0.3515
telyufess,3,"information, deliv, infokan, buka, makanan, enak, infoin, nomor, tolong, informasi",0.3515
telyufess,4,"bagaimana, cara, caranya, bagus, sama, sekelas, bagian, harus, surat, pindah",0.3515
telyufess,5,"tolong, jalan, jangan, beam, parkir, kelas, taruh, teriak, sangat, meminta",0.3515
telyufess,6,"misalnya, selasa, sangat, kakak, dua, lumer, sama, bahas, satu, beda",0.3515
telyufess,7,"laptop, pakai, access, servis, teknik, bagus, layan, spek, drive, tempat",0.3515
telyufess,8,"motor, rental, sewa, parkir, mobil, tempat, naik, module, machine, ketemu",0.3515
telyufess,9,"kira, tanya, kakak, disini, ikut, pesan, order, tanyaa, wisuda, seputar",0.3515
telyufess,10,"tempat, infoin, sekitar, information, enak, ngeprint, beli, dimana, murah, krispi",0.3515
telyufess,11,"foto, formal, studio, fotocopy, ijazah, wisuda, basila, dekat, never, now",0.3515
telyufess,12,"amplifier, remove, input, cek, delapan, yeah, main, cewek, swedish, furniture",0.3515
telyufess,13,"enggak, sih, kecil, olahraga, punya, sama, gaksi, ngisi, buka, main",0.3515
telyufess,14,"sepatu, jemput, menyarankan, tas, advance, express, wangi, anter, thanks, sekitaran",0.3515
telyufess,15,"gate, delivery, satu, dimsum, bubur, ketan, buka, tiga, dekat, siang",0.3515
telyufess,16,"minute, just, cafe, berapa, segini, buka, subuh, lantai, advance, thanks",0.3515
telyufess,17,"kesal, sangat, banyak, exciting, tiktok, sendirian, lagi, cowok, mahalini, later",0.3515
telyufess,18,"hey, they, mutualan, your, what, still, kenal, but, mutual, peace",0.3515
telyufess,19,"tiba, putihnya, shoot, pkkmb, nnya, izin, ikut, disini, nama, mala",0.3515
telyufess,20,"of, no, spoken, nim, sks, ambil, ecstasy, bank, industri, semester",0.3515
telyufess,21,"stop, it, bapaknya, sementara, kelihatan, b0t, be, half, kunci, mungkin",0.3515
telyufess,22,"dimana, pasar, dekat, yudisium, beli, sewa, sebelumnya, lele, pilates, kontrakan",0.3515
telyufess,23,"forum, administrator, network, etc, on, hemat, social, linkedin, ngampus, jelas",0.3515
telyufess,24,"spill, kakak, kira, mencoba, kerjasama, geng, art, diikutin, ongkir, resend",0.3515
telyufess,25,"wireless, fidelity, pasang, connect, kost, wifinya, pemakaian, password, tap, jaringan",0.3515
telyufess,26,"travel, hotel, booking, wisuda, up, transport, make, fat, alley, girl",0.3515
telyufess,27,"universitas, telkom, empat, mahasswa, dua, wawancara, great, agustus, nilai, menjadi",0.3515
telyufess,28,"sekali, sekalian, ngecilin, batuk, almet, oleh, malas, sama, pada, down",0.3515
telyufess,29,"sight, kill, on, harian, advance, thanks, telkom, dekat, in, asrama",0.3515
telyufess,30,"pengumuman, pengalaman, pengeluaran, penggelapan, pengantar, doain, toga, keterima, adik, lantai",0.3515
telyufess,31,"potter, harry, iphone, royal, ganti, beli, bekas, ojol, berubah, gate",0.3515
telyufess,32,"daring, ramadhan, dosen, wisuda, luring, kabar, mengurus, kelas, puasa, bahasa",0.3515
telyufess,33,"input, sertif, enggak, berhari, password, habis, selalu, berkali, kepanitiaan, kenapa",0.3515
telyufess,34,"industri, produk, usual, data, kosan, business, as, jorok, startup, divisi",0.3515
telyufess,35,"bulletin, pirate, board, lampu, satpam, mati, warung, nyala, 9jt, tumben",0.3515
telyufess,36,"wide, world, web, engine, store, masuk, search, dosen, tutup, internet",0.3515
telyufess,37,"digital, bisnis, menggunakan, data, d3, marketing, jurusan, centang, gabisaa, berminat",0.3515
telyufess,38,"biasanya, dicetak, dimana, materi, belanja, hug, biasa, dosen, sebelum, mengasih",0.3515
telyufess,39,"bpp, bayar, pembayaran, cuti, terakhir, internal, mbkm, belum, balas, cicil",0.3515
telyufess,40,"punya, punyaku, pacar, psngn, menderita, mushola, piring, merinding, drivernya, ugly",0.3515
telyufess,41,"gym, cewek, mencoba, sinii, konsisten, dket, price, center, ciganitri, ngegym",0.3515
telyufess,42,"ratus, rata, delapan, puluh, tiga, lima, seribu, gab, ab, skor",0.3515
telyufess,43,"air, device, conditioning, support, close, fjb, sebulan, menonton, konser, rata",0.3515
telyufess,44,"tinggal, numpang, sorry, orang, baik, jangan, mengomongkan, nemenin, menjadi, pertemanan",0.3515
telyufess,45,"kadang, kakak, but, fik, kaprodi, gaya, struggling, trying, sampah, kertas",0.3515
telyufess,46,"skin, under, the, available, tidur, bakal, arsitektur, nyontek, egk, kakak",0.3515
telyufess,47,"korean, laporan, smtr, pekerjaan, mengecek, ngumpulin, lagi, kuat, telat, enggak",0.3515
telyufess,48,"flatulence, main, kehilangan, kira, area, apa, kosan, nemu, bouquet, pengiriman",0.3515
telyufess,49,"belas, tanggal, enam, mulai, libur, aktivasi, tautau, pastinya, belajarr, kucingnya",0.3515
telyufess,50,"dospem, masa, selama, mahasiswa, jurnal, terutama, dsb, acaranya, pengurus, membayar",0.3515
telyufess,51,"tempat, any, tahu, apa, dsb, place, hamster, anywhere, sekitar, kandang",0.3515
